,fold,model,DeepRank_GNN,nclash,fnat,fnonnat,lrmsd,irmsdbb,irmsdsc,distance,theta,seqid,classification,caseID,target,DeepRank,HADDOCK,iScore,ATOM20,ATOM40,GOAP,ATOM+GOAP,GNN_DOVE
107572,fold6,T40_305_conv,0.0190792474895715,11/79,0.0789,0.76,22.2652,7.0218,7.1464,18.6348,61.0919,100.0,incorrect,T40,0,0.6653530597686768,25.911014,0.347,0.0006,0.0002,0.0006,0.0007,0.3043
107573,fold6,T40_306_conv,0.1943547427654266,20/79,0.0,1.0,64.7465,16.8272,17.3918,60.3319,175.3627,100.0,incorrect,T40,0,-403.9416732788086,578.81963,1.1840000000000002,0.0548,0.2627,0.0706,0.0422,0.1684
107574,fold6,T40_307_conv,0.3358859419822693,8/79,0.0526,0.9551,25.1251,12.3215,14.3426,12.1719,140.5522,100.0,incorrect,T40,0,4.4516425132751465,-123.8148,-1.421,0.6433,0.0192,0.0024,0.594,0.053
107575,fold6,T40_308_conv,0.02429736033082,28/79,0.0312,0.9167,33.2523,8.1566,8.5624,29.7397,76.0016,99.4,incorrect,T40,0,-15.958333492279053,127.00546,0.501,0.0092,0.0002,0.0034,0.0093,0.0662
107576,fold6,T40_310_conv,0.124528706073761,36/79,0.1094,0.8793,30.1443,9.2628,9.7175,22.0525,107.5,100.0,incorrect,T40,0,116.37077331542967,1474.98272,2.374,0.0049,0.0039,0.0004,0.0094,0.3197
107577,fold6,T40_311_conv,0.4992449581623077,12/79,0.8438,0.5221,4.3855,1.8072,2.2349,3.7408,11.561,100.0,medium,T40,1,5.484297037124634,-147.6834,-0.809,0.0019,0.0049,0.2216,0.1842,0.0598
107578,fold6,T40_312_conv,0.0360411405563354,23/79,0.0263,0.95,17.078,5.3826,6.1644,11.9415,64.5297,100.0,incorrect,T40,0,-96.02800273895264,1068.8565199999996,0.8859999999999999,0.4709,0.0516,0.001,0.0489,0.1857
107579,fold6,T40_313_conv,0.0235890559852123,45/79,0.0,1.0,65.1517,18.6962,20.0416,61.3366,124.7154,98.2,incorrect,T40,0,-7498.2315673828125,3052.70923,4.058,0.0115,0.002,0.0026,0.0019,0.2923
107580,fold6,T40_314_conv,0.11966672539711,31/79,0.1719,0.8254,19.8429,6.7293,7.1831,11.7888,77.3947,100.0,incorrect,T40,0,3.4461148977279663,435.00286,1.016,0.216,0.0077,0.0013,0.6145,0.1606
107581,fold6,T40_315_conv,0.1759805977344513,39/79,0.1562,0.8,21.4928,8.2308,8.5829,12.5156,87.8732,100.0,incorrect,T40,0,-75.07997131347656,2594.33757,2.908,0.0232,0.0008,0.0499,0.0715,0.0852
107582,fold6,T40_316_conv,0.109435424208641,92/79,0.6984,0.5556,8.2361,2.1113,2.4153,6.4471,24.1049,98.2,"clashes,acceptable",T40,1,-1612232448.0,8731.31728,9.233,0.4488,0.9465,0.23,0.0396,0.1348
107583,fold6,T40_317_conv,0.0153770521283149,70/79,0.0,1.0,65.9304,21.2078,22.805,61.6051,152.8485,98.2,incorrect,T40,0,-2510.378601074219,3602.878016,4.768,0.0281,0.0002,0.0591,0.6865,0.2796
107584,fold6,T40_318_conv,0.3825087845325471,30/79,0.0,1.0,25.3497,13.8522,15.747,7.7585,166.3052,100.0,incorrect,T40,0,-267.92745971679693,1286.62524,1.521,0.8408,0.0355,0.2292,0.0278,0.1327
107585,fold6,T40_319_conv,0.3666525185108185,20/79,0.0395,0.9464,34.4862,13.4907,14.3526,25.7597,149.8039,100.0,incorrect,T40,0,3.3246767520904537,-59.77673000000001,0.295,0.0084,0.0066,0.3816,0.9656,0.1065
107586,fold6,T40_31_conv,0.2296967059373856,68/79,0.8594,0.3889,5.0081,1.4979,1.8282,3.6776,15.6703,100.0,medium,T40,1,-20882.64990234375,5405.9757,5.202999999999999,0.0648,0.2279,0.0004,0.8187,0.1439
107587,fold6,T40_320_conv,0.0136260241270065,34/79,0.0,1.0,48.092,18.0976,19.38,41.6972,167.6388,100.0,incorrect,T40,0,-121.8342399597168,2122.54667,3.48,0.0043,0.0,0.1934,0.2249,0.0851
107588,fold6,T40_323_conv,0.0696095675230026,5/79,0.0159,0.9833,23.1174,10.7631,11.4351,8.9561,127.984,98.2,incorrect,T40,0,4.304524898529054,-86.5578,-0.358,0.5045,0.5958,0.2426,0.0972,0.1514
107589,fold6,T40_324_conv,0.0128727201372385,25/79,0.0,1.0,52.6934,13.6167,14.1351,48.3014,137.0867,100.0,incorrect,T40,0,-4.781368613243104,806.23138,1.423,0.0016,0.0287,0.0,0.0075,0.1319
107590,fold6,T40_326_conv,0.0337072573602199,23/79,0.0625,0.8182,24.8418,12.7128,13.2307,3.3813,149.1833,99.4,incorrect,T40,0,-452.5138549804688,1190.7173779999996,1.014,0.0038,0.0146,0.0004,0.002,0.1095
107591,fold6,T40_327_conv,0.1865590363740921,30/79,0.1974,0.8125,19.8279,7.1274,7.4736,14.0878,68.8351,100.0,incorrect,T40,0,3.541006684303284,-54.72512,-0.213,0.0077,0.0001,0.0133,0.1415,0.1636
107592,fold6,T40_328_conv,0.3297643959522247,2/79,0.7632,0.0492,1.6605,0.5619,1.0598,1.5024,3.2325,100.0,high,T40,1,3.924034118652344,-76.63775799999998,-0.131,0.833,0.013,0.0902,0.4713,0.1647
107593,fold6,T40_329_conv,0.0149541590362787,25/79,0.0156,0.9821,38.1626,10.647,11.229,33.3979,98.0178,100.0,incorrect,T40,0,-664.1466369628906,1331.17882,2.911,0.0325,0.0019,0.0,0.0002,0.6208
107594,fold6,T40_32_conv,0.1710392385721206,2/79,0.0,1.0,23.2429,10.3951,11.0283,19.7454,64.1057,98.2,incorrect,T40,0,2.745289325714112,-69.51928000000001,-0.532,0.693,0.0344,0.0815,0.4778,0.2144
107595,fold6,T40_330_conv,0.7251511812210083,80/79,0.3289,0.7826,13.2234,6.1271,6.7557,3.6275,62.1266,100.0,"clashes,incorrect",T40,0,1.9586395025253296,58.58308,-0.436,0.7827,0.1856,0.4329,0.6848,0.1125
107596,fold6,T40_331_conv,0.169720858335495,6/79,0.0526,0.92,37.7619,12.921,13.3449,30.8601,126.6226,100.0,incorrect,T40,0,3.87990927696228,-85.36476,0.328,0.1258,0.0029,0.015,0.5642,0.0493
107597,fold6,T40_332_conv,0.009998376481235,55/79,0.0,1.0,59.5238,22.5196,23.7917,54.9127,140.9675,98.2,incorrect,T40,0,-8811429.5,3669.93547,5.2170000000000005,0.0185,0.0367,0.0865,0.1168,0.2782
107598,fold6,T40_334_conv,0.016309954226017,34/79,0.0263,0.9535,30.2049,14.317,15.7035,18.5944,171.6061,100.0,incorrect,T40,0,-312.20566177368164,2239.134406,3.306,0.7871,0.0322,0.4192,0.044,0.1263
107599,fold6,T40_335_conv,0.468990296125412,27/79,0.0789,0.875,24.3076,11.9086,12.7479,7.5122,136.6104,100.0,incorrect,T40,0,0.9403764605522156,105.69277,0.073,0.8948,0.0005,0.0,0.0032,0.121
107600,fold6,T40_336_conv,0.037590105086565,6/79,0.0,1.0,31.8224,14.3529,15.0206,21.4429,149.5479,100.0,incorrect,T40,0,3.523333549499512,-58.741474,-0.046,0.0009,0.959,0.0087,0.7931,0.2096
107601,fold6,T40_337_conv,0.1055396497249603,15/79,0.0395,0.875,33.7172,14.6013,15.7853,22.6901,164.3127,99.4,incorrect,T40,0,-27.49778842926025,274.28056000000004,0.826,0.0216,0.0057,0.0003,0.0007,0.127
107602,fold6,T40_338_conv,0.3449474275112152,29/79,0.0469,0.9143,24.4746,10.5675,11.0091,12.4054,118.2507,99.4,incorrect,T40,0,-2.2844128608703613,529.883986,0.561,0.0594,0.0002,0.0033,0.0489,0.1197
107603,fold6,T40_339_conv,0.0113606620579957,2/79,0.0,1.0,47.4749,18.777,19.7968,40.6458,159.1451,100.0,incorrect,T40,0,0.7383482158184052,-44.07247,1.027,0.0061,0.0,0.0153,0.0971,0.1049
107604,fold6,T40_33_conv,0.1483385264873504,40/79,0.0,1.0,26.4496,13.4692,15.5699,12.011,168.0544,100.0,incorrect,T40,0,0.7325577735900879,213.308366,0.627,0.1633,0.1576,0.0,0.3339,0.072
107605,fold6,T40_340_conv,0.3033432960510254,150/79,0.9041,0.4054,5.444,1.4192,1.7222,4.6491,13.9949,98.2,"clashes,medium",T40,1,8.121270179748535,262.5334,-0.152,0.4663,0.0461,0.0098,0.0016,0.0966
107606,fold6,T40_341_conv,0.8065813779830933,17/79,0.1711,0.7636,16.8901,6.6792,7.1062,9.3373,71.1066,100.0,incorrect,T40,0,3.226214647293092,-16.69216,-0.277,0.1969,0.0009,0.006,0.599,0.0908
107607,fold6,T40_342_conv,0.1680298298597335,19/79,0.3438,0.56,10.7134,4.4098,4.6994,3.6775,47.4288,100.0,incorrect,T40,0,3.080312013626098,-58.62469,-0.504,0.7629,0.0113,0.0002,0.9113,0.2122
107608,fold6,T40_343_conv,0.0301801227033138,7/79,0.7031,0.3182,6.303,1.7444,2.0529,4.6875,19.8041,100.0,medium,T40,1,4.588245868682861,-90.76845,-0.8220000000000001,0.0683,0.9159,0.4577,0.4365,0.0605
107609,fold6,T40_344_conv,0.1443762928247451,39/79,0.1184,0.7955,17.2573,4.5177,4.962,14.0429,51.0017,100.0,incorrect,T40,0,-543.8057327270508,3239.18082,3.344,0.3452,0.004,0.6966,0.0492,0.1144
107610,fold6,T40_345_conv,0.018313854932785,23/79,0.0,1.0,57.7272,14.861,15.4231,52.4974,140.2374,100.0,incorrect,T40,0,2.0039340257644653,103.2987,0.84,0.0043,0.0007,0.2371,0.0886,0.1962
107611,fold6,T40_346_conv,0.2978352010250092,8/79,0.1447,0.8036,28.8189,11.1963,11.8819,18.1485,122.8247,100.0,incorrect,T40,0,2.924572825431824,-61.13838000000001,-0.13,0.0609,0.036,0.0011,0.7764,0.1157
107612,fold6,T40_347_conv,0.0710190385580062,9/79,0.0685,0.9194,35.1583,7.9744,8.3437,30.7661,87.9752,98.2,incorrect,T40,0,2.2644572257995605,-67.94758,0.46,0.1373,0.001,0.0039,0.0231,0.2032
107613,fold6,T40_348_conv,0.0109067186713218,65/79,0.0,1.0,63.195,20.2997,21.5393,58.2179,157.0199,100.0,incorrect,T40,0,1615213.0,8034.81559,9.616,0.1217,0.0559,0.0235,0.4944,0.2158
107614,fold6,T40_349_conv,0.1709505468606948,63/79,0.2031,0.8333,18.6686,6.9084,7.3343,9.266,78.1681,100.0,incorrect,T40,0,2.63221538066864,-40.23738,0.09,0.0423,0.0056,0.0002,0.214,0.184
107615,fold6,T40_34_conv,0.0348444953560829,24/79,0.0,1.0,32.6408,9.3721,10.1507,28.389,89.6771,100.0,incorrect,T40,0,-63654.04296875,3695.528686,5.2170000000000005,0.1629,0.0001,0.1435,0.7759999999999999,0.2998
107616,fold6,T40_350_conv,0.0242002569139003,17/79,0.0395,0.9531,14.467,5.997999999999999,6.4079,6.7767,65.4849,99.4,incorrect,T40,0,2.2000834941864014,87.371174,0.488,0.055,0.0022,0.1469,0.6641,0.2506
107617,fold6,T40_351_conv,0.0140661746263504,3/79,0.0921,0.75,22.3026,10.4181,10.7614,9.9654,110.9483,100.0,incorrect,T40,0,0.9904195368289948,-29.901008,0.238,0.5055,0.001,0.002,0.009,0.2234
107618,fold6,T40_352_conv,0.4560627639293671,46/79,0.5781,0.4559,11.1478,2.3145,2.5986,9.5276,29.082,100.0,acceptable,T40,1,-661.4933242797853,3413.5817,3.365,0.0359,0.7281,0.0009,0.5478,0.1078
107619,fold6,T40_353_conv,0.5415281057357788,27/79,0.0658,0.9074,27.0323,13.7998,14.8571,11.2063,171.2949,100.0,incorrect,T40,0,1.7220438122749329,9.64008,-0.214,0.1475,0.0002,0.0,0.0003,0.0548
107620,fold6,T40_354_conv,0.0097319409251213,19/79,0.0,1.0,52.4855,17.7578,17.9741,46.7121,162.0258,100.0,incorrect,T40,0,-9.164647579193115,1143.962144,3.202,0.012,0.0167,0.0001,0.0075,0.1511
107621,fold6,T40_355_conv,0.1371693462133407,12/79,0.1316,0.7872,25.5588,8.7065,9.1798,18.7911,86.2252,100.0,incorrect,T40,0,2.5601179599761963,-8.837819999999997,-0.44,0.1067,0.7785,0.0012,0.6054,0.1116
107622,fold6,T40_356_conv,0.2287808358669281,9/79,0.7969,0.5278,4.9275,1.8081,2.1188,4.32,12.004,100.0,medium,T40,1,4.719460248947144,-165.5407,-0.981,0.0053,0.0121,0.253,0.2927,0.0939
107623,fold6,T40_357_conv,0.3516201972961426,9/79,0.5781,0.5795,8.5525,2.6010000000000004,3.2077,6.2554,28.6515,100.0,acceptable,T40,1,3.94412899017334,-95.765,-0.584,0.8628,0.2288,0.3268,0.5503,0.2046
107624,fold6,T40_358_conv,0.0242960769683122,5/79,0.0,1.0,32.4855,13.2878,14.0682,24.0813,132.8464,100.0,incorrect,T40,0,2.263997793197632,-30.7025,0.172,0.1128,0.9093,0.022,0.8415,0.2018
107625,fold6,T40_359_conv,0.0823797658085823,11/79,0.0938,0.7143,20.8557,8.7384,9.0861,11.3043,90.903,99.4,incorrect,T40,0,-306.4046707153321,411.67708,0.242,0.0474,0.6616,0.0097,0.0778,0.1569
107626,fold6,T40_360_conv,0.3850018084049225,4/79,0.8158,0.0746,1.0004,0.5243,1.1307,0.7943,2.7405,100.0,high,T40,1,3.312118530273437,-107.45404,-0.368,0.6872,0.0235,0.0816,0.0993,0.0925
107627,fold6,T40_361_conv,0.0114844031631946,3/79,0.0,1.0,60.1924,22.3843,24.0265,57.8969,82.7253,100.0,incorrect,T40,0,-0.1405053734779358,-42.9707,0.8079999999999999,0.0009,0.0,0.0138,0.0053,0.1009
107628,fold6,T40_363_conv,0.0229218769818544,1/79,0.0,1.0,64.2341,20.2589,21.6768,60.0673,126.639,100.0,incorrect,T40,0,-3.6173369884490967,-49.73593,1.517,0.0017,0.0012,0.0005,0.006,0.3049
107629,fold6,T40_364_conv,0.0959962308406829,6/79,0.0,1.0,56.2421,14.9841,15.4571,50.6408,162.6456,100.0,incorrect,T40,0,2.456460237503052,-60.01785,1.161,0.0026,0.0,0.0187,0.2422,0.2052
107630,fold6,T40_365_conv,0.0234349593520164,36/79,0.0781,0.9315,28.1969,9.5139,9.9674,18.4428,112.8805,100.0,incorrect,T40,0,2.760062456130981,120.6246,0.473,0.0225,0.0,0.0125,0.1055,0.2014
107631,fold6,T40_366_conv,0.2769631445407867,86/79,0.25,0.8519,29.9592,11.1737,11.8675,18.7346,129.2874,100.0,"clashes,incorrect",T40,0,-4.432958573102951,157.26368,-0.307,0.0214,0.0048,0.2395,0.8729,0.2157
107632,fold6,T40_367_conv,0.2214107662439346,9/79,0.0156,0.9848,13.592,6.492000000000001,7.0005,7.169,61.0671,100.0,incorrect,T40,0,4.410528659820557,-103.7514,-1.219,0.0529,0.0013,0.0118,0.2064,0.1302
107633,fold6,T40_36_conv,0.0558586008846759,12/79,0.0,1.0,66.7396,20.357,21.2969,61.8216,173.53400000000002,100.0,incorrect,T40,0,-4.113637447357179,376.82688,2.004,0.0036,0.0007,0.0049,0.0506,0.278
107634,fold6,T40_371_conv,0.0228390842676162,37/79,0.0,1.0,38.1436,11.9412,12.649,31.5135,122.7498,100.0,incorrect,T40,0,1.434194564819336,131.06772,2.2230000000000003,0.0412,0.0002,0.0002,0.0006,0.1172
107635,fold6,T40_372_conv,0.1902191787958145,30/79,0.0526,0.9412,28.6941,13.773,14.7204,17.5807,138.3009,100.0,incorrect,T40,0,3.3492412567138667,-73.35741999999998,0.134,0.0777,0.0765,0.0045,0.7656,0.1674
107636,fold6,T40_373_conv,0.0450366586446762,6/79,0.6094,0.5979,12.0736,3.0311,3.4155,9.655,35.8708,100.0,acceptable,T40,1,4.341288566589356,-81.24825,-0.101,0.5482,0.5297,0.5039,0.2327,0.1132
107637,fold6,T40_374_conv,0.0353867709636688,20/79,0.0395,0.9091,37.8994,10.3524,10.4237,33.0,98.4467,100.0,incorrect,T40,0,-12.55176067352295,178.45446,0.595,0.0039,0.0027,0.0006,0.0229,0.2066
107638,fold6,T40_375_conv,0.0316380411386489,62/79,0.0,1.0,19.7412,12.2235,13.2646,14.7097,66.2398,100.0,incorrect,T40,0,-5.039721012115479,627.84895,1.12,0.0441,0.0707,0.0006,0.5472,0.1374
107639,fold6,T40_376_conv,0.0105657000094652,1/79,0.0,1.0,45.8163,19.5318,20.7879,42.4434,88.7296,100.0,incorrect,T40,0,2.510538101196289,-35.75408200000001,0.97,0.0602,0.0,0.0,0.0053,0.2003
107640,fold6,T40_377_conv,0.0128860026597976,11/79,0.0,1.0,63.9799,20.4556,21.7305,59.0089,157.1015,100.0,incorrect,T40,0,2.174638628959656,3.70239,0.561,0.0024,0.0001,0.0009,0.3922,0.2253
107641,fold6,T40_378_conv,0.3277120292186737,24/79,0.0132,0.9655,18.0139,8.6123,9.4283,6.1598,88.7338,100.0,incorrect,T40,0,-0.0993697643280029,6.559404,0.168,0.1179,0.003,0.0081,0.0903,0.5656
107642,fold6,T40_379_conv,0.0095138940960168,13/79,0.0,1.0,62.4074,17.7157,18.6684,57.1254,158.7486,100.0,incorrect,T40,0,-6857.557373046875,1058.26821,2.041,0.0383,0.0473,0.0065,0.0636,0.3587
107643,fold6,T40_37_conv,0.3652287423610687,13/79,0.0312,0.9747,21.2519,9.9096,10.4526,6.9281,115.9296,100.0,incorrect,T40,0,4.191439867019653,-86.1507,-1.181,0.4634,0.0433,0.0182,0.3848,0.2129
107644,fold6,T40_380_conv,0.2183081954717636,8/79,0.0317,0.963,20.3098,10.4016,10.8356,3.2658,110.1508,98.2,incorrect,T40,0,3.9604663848876953,-49.47198,0.272,0.4465,0.0325,0.0805,0.105,0.0938
107645,fold6,T40_381_conv,0.3067865967750549,9/79,0.0395,0.9483,37.0276,14.5748,15.3876,28.4979,158.2548,100.0,incorrect,T40,0,2.434111833572388,0.31436,0.392,0.1889999999999999,0.0038,0.046,0.8473,0.069
107646,fold6,T40_382_conv,0.3372654020786285,15/79,0.0,1.0,26.2952,11.5094,12.1077,23.2221,57.6936,100.0,incorrect,T40,0,-8.63149631023407,-11.04433,0.462,0.17,0.1115,0.0002,0.0318,0.114
107647,fold6,T40_383_conv,0.0190538875758647,20/79,0.0,1.0,25.6648,8.9162,9.7312,21.6796,74.7969,100.0,incorrect,T40,0,-7.309394359588622,642.79418,2.03,0.0285,0.0048,0.0043,0.0039,0.1106
107648,fold6,T40_384_conv,0.2890548706054687,72/79,0.5781,0.4638,9.8716,2.1144,2.4007,8.2595,25.8202,100.0,acceptable,T40,1,-422.94921875,2045.3746,1.485,0.2528,0.0383,0.006,0.5897,0.4527
107649,fold6,T40_385_conv,0.0404895544052124,19/79,0.0395,0.925,26.6941,13.8405,14.6913,11.3277,178.4404,100.0,incorrect,T40,0,5.926770925521852,1315.64932,1.648,0.1053,0.1265,0.0008,0.0244,0.1309
107650,fold6,T40_386_conv,0.3306032121181488,3/79,0.7237,0.0833,1.5706,0.6326,1.1534,1.4464,2.8163,100.0,high,T40,1,3.8718032836914062,-96.13124,-0.275,0.871,0.0051,0.0113,0.0457,0.1067
107651,fold6,T40_387_conv,0.2512867748737335,10/79,0.6406,0.6019,10.1072,2.6918,3.2694,7.9232,30.7173,100.0,acceptable,T40,1,3.90909481048584,-117.15977,-0.475,0.8579,0.945,0.2284,0.7406,0.0834
107652,fold6,T40_388_conv,0.4921778440475464,11/79,0.0312,0.9792,12.8625,6.4496,6.9002,5.7723,60.3809,100.0,incorrect,T40,0,5.3718135356903085,-144.0958,-1.296,0.3464,0.7140000000000001,0.532,0.4096,0.1834
107653,fold6,T40_389_conv,0.0202338956296444,12/79,0.0,1.0,50.6457,18.8734,20.5104,45.3602,133.403,100.0,incorrect,T40,0,0.979788303375244,3.2324040000000003,1.082,0.1651,0.0011,0.0084,0.0017,0.1579
107654,fold6,T40_38_conv,0.2941789329051971,8/79,0.1053,0.875,30.8616,13.9956,15.0508,18.3142,162.0159,100.0,incorrect,T40,0,4.566046714782715,-85.47916,-0.601,0.0324,0.9976,0.0002,0.9139,0.2028
107655,fold6,T40_390_conv,0.1542737632989883,0/79,0.6712,0.1091,1.8426,0.9609,1.7545,0.6885,8.0853,98.2,high,T40,1,3.3951945304870605,-69.9147,-0.032,0.6605,0.0541,0.0284,0.0153,0.0796
107656,fold6,T40_391_conv,0.4376173317432404,26/79,0.0132,0.9706,20.0759,7.2327,7.4913,15.4,60.8266,100.0,incorrect,T40,0,1.5961156487464905,534.95934,0.617,0.3196,0.0,0.0015,0.0016,0.1893
107657,fold6,T40_392_conv,0.1911398470401764,10/79,0.8906,0.2297,2.0072,0.6407,1.2042,1.8176,4.2907,100.0,high,T40,1,3.64943528175354,-108.65899,-0.914,0.4471,0.6036,0.2845,0.4371,0.0849
107658,fold6,T40_393_conv,0.2783227860927582,26/79,0.4062,0.4348,11.9585,2.7414,2.9779,10.2104,29.1645,100.0,acceptable,T40,1,3.0626516342163086,-66.7706,-0.687,0.2097,0.0043,0.0924,0.5231,0.1662
107659,fold6,T40_394_conv,0.3496255576610565,34/79,0.1406,0.82,23.6489,9.1049,9.44,14.1359,96.872,100.0,incorrect,T40,0,9.79462480545044,1054.04063,1.202,0.0043,0.0,0.0037,0.3364,0.2306
107660,fold6,T40_397_conv,0.0999476164579391,4/79,0.127,0.8667,18.613,7.522,7.8768,7.1228,87.2145,98.2,incorrect,T40,0,4.168600797653198,-63.88976,-0.038,0.0225,0.094,0.0013,0.2402,0.1454
107661,fold6,T40_398_conv,0.3157922923564911,9/79,0.0789,0.8462,17.0083,6.7146,7.1854,10.2437,69.1282,100.0,incorrect,T40,0,3.04421067237854,-44.428348,-0.181,0.4197,0.0001,0.0005,0.0007,0.1429
107662,fold6,T40_399_conv,0.201822429895401,3/79,0.7656,0.0755,3.3819,0.7661,1.1725,3.0218,7.3791,100.0,high,T40,1,3.4846267700195312,-78.39421999999998,-0.655,0.8749,0.0141,0.0098,0.3957,0.2081
107663,fold6,T40_39_conv,0.0990224182605743,40/79,0.0,1.0,21.8234,11.7356,12.3224,20.0643,39.0045,100.0,incorrect,T40,0,3.5834877490997314,94.45316,0.775,0.0417,0.0016,0.0003,0.0385,0.1238
107664,fold6,T40_3_conv,0.0208220034837722,13/79,0.0,1.0,35.9063,13.3233,14.8871,29.1445,133.2857,99.4,incorrect,T40,0,2.599798083305359,3.204718,0.75,0.0229,0.1075,0.1419,0.3968,0.6765
107665,fold6,T40_400_conv,0.0715571492910385,12/79,0.0132,0.9821,41.2161,13.475,14.4945,34.8676,143.7334,100.0,incorrect,T40,0,1.0077736377716064,-2.01906,1.663,0.0013,0.0,0.0047,0.001,0.1093
107666,fold6,T40_401_conv,0.0190183352679014,14/79,0.0132,0.9231,30.0805,12.0756,13.254,24.2944,99.087,100.0,incorrect,T40,0,-1.5137726068496704,0.05682,4.464,0.0007,0.0001,0.0,0.0004,0.0683
107667,fold6,T40_402_conv,0.5272760391235352,25/79,0.0,1.0,27.2601,12.1721,13.0185,26.5819,29.8693,100.0,incorrect,T40,0,-47.43293762207031,691.05113,0.914,0.0491,0.0042,0.0009,0.6316,0.065
107668,fold6,T40_403_conv,0.1162822395563125,25/79,0.0789,0.8909,25.7821,10.6512,11.2309,17.5215,101.5934,100.0,incorrect,T40,0,1.1492968797683716,-43.20742,0.15,0.3154,0.0002,0.2841,0.5057,0.1729
107669,fold6,T40_404_conv,0.1241794526576995,3/79,0.6875,0.0435,3.9663,1.1426,1.534,3.4177,9.7359,100.0,medium,T40,1,3.4130635261535645,-61.64937,-0.591,0.6137,0.2314,0.0007,0.1523,0.1152
107670,fold6,T40_405_conv,0.0668255686759948,4/79,0.6825,0.2586,5.6242,1.3341,1.6024,4.8072,14.1036,98.2,medium,T40,1,3.706100463867188,-73.50068,-0.493,0.5271,0.4036,0.0878,0.0525,0.1933
107671,fold6,T40_406_conv,0.0383507385849952,17/79,0.0658,0.7727,20.671,8.8762,9.2179,11.8261,88.3698,100.0,incorrect,T40,0,-0.156421422958374,98.81664,0.075,0.0019,0.0,0.0018,0.0036,0.0448
107672,fold6,T40_407_conv,0.014986852183938,22/79,0.0,1.0,66.49600000000001,17.5525,18.1884,61.7819,149.2687,100.0,incorrect,T40,0,969.8914794921876,829.72149,1.656,0.0031,0.0002,0.1636,0.1891,0.0864
107673,fold6,T40_408_conv,0.2651291787624359,19/79,0.0526,0.9298,36.7542,14.7693,15.6104,28.0172,161.4155,100.0,incorrect,T40,0,2.1979899406433105,27.59672,0.254,0.046,0.0193,0.0363,0.845,0.1523
107674,fold6,T40_40_conv,0.4333314597606659,16/79,0.7812,0.5495,4.8636,1.8735,2.3379,4.1136,13.1038,100.0,medium,T40,1,4.996833086013794,-168.7815,-1.164,0.0455,0.0003,0.1788,0.7595,0.0379
107675,fold6,T40_411_conv,0.0155061231926083,51/79,0.0312,0.9565,28.8638,12.1837,12.7627,19.1923,119.4215,99.4,incorrect,T40,0,-0.7765531837940216,-23.89348,0.088,0.0013,0.0003,0.0946,0.0452,0.3033
107676,fold6,T40_412_conv,0.6035786271095276,4/79,0.1053,0.8947,22.3145,6.3449,7.1902,17.0821,77.5668,100.0,incorrect,T40,0,3.998305797576904,-126.2884,-0.562,0.8208,0.2269999999999999,0.0363,0.2109,0.0715
107677,fold6,T40_413_conv,0.0126676745712757,11/79,0.0312,0.9545,25.3733,8.2682,8.6298,17.4121,95.1573,100.0,incorrect,T40,0,-8.473118782043457,-13.260977,0.632,0.0668,0.0,0.0001,0.0781,0.0447
107678,fold6,T40_414_conv,0.0223232228308916,12/79,0.0781,0.9,21.5959,6.9791,7.3142,16.7159,64.5338,100.0,incorrect,T40,0,1.1455907523632052,-68.36922,0.288,0.4603,0.0001,0.0101,0.2499,0.072
107679,fold6,T40_415_conv,0.1530025601387024,77/79,0.0156,0.9888,21.103,10.0552,10.7692,6.3314,119.8381,100.0,incorrect,T40,0,-872356.34375,5687.407420000001,5.909,0.0727,0.019,0.0003,0.1237,0.051
107680,fold6,T40_417_conv,0.1777974963188171,30/79,0.5938,0.6162,11.5368,2.9791,3.4106,9.0709,34.8912,100.0,acceptable,T40,1,7.373007655143738,19.63104,-0.186,0.0788,0.4109,0.3329999999999999,0.8827,0.0593
107681,fold6,T40_418_conv,0.0172097664326429,42/79,0.0,1.0,55.7811,17.136,18.0299,51.5379,130.24200000000002,100.0,incorrect,T40,0,-3.4696941375732417,1036.79358,1.998,0.3155,0.0034,0.0512,0.0302,0.07
107682,fold6,T40_420_conv,0.4209769666194916,5/79,0.8553,0.0579999999999999,0.5338,0.489,1.0889,0.4303,1.5165,100.0,high,T40,1,3.745807766914368,-102.53052,-0.23,0.508,0.0106,0.1301,0.1334,0.1103
107683,fold6,T40_421_conv,0.1190481930971145,88/79,0.6667,0.5579,7.9636,2.0048,2.3163,6.2536,23.3878,98.2,"clashes,acceptable",T40,1,-17472605.8125,8106.4851,8.623,0.1792,0.595,0.1482,0.1195,0.1053
107684,fold6,T40_422_conv,0.0121784061193466,19/79,0.0,1.0,54.9326,16.2395,16.4007,50.2371,144.7282,100.0,incorrect,T40,0,-1.360722303390503,159.622326,1.138,0.0297,0.1774,0.0001,0.0036,0.2429
107685,fold6,T40_423_conv,0.3219753801822662,3/79,0.8158,0.0606,1.356,0.6304,1.1781,0.879,4.7312,100.0,high,T40,1,3.629449605941773,-104.78132,-0.337,0.9161,0.0004,0.2261,0.9118,0.0861
107686,fold6,T40_424_conv,0.1232077181339264,71/79,0.6825,0.5326,8.2587,2.4342,2.7318,5.725,28.9972,98.2,acceptable,T40,1,-54212.490234375,3377.0064,3.306,0.7355,0.0394,0.1306,0.0949,0.6377
107687,fold6,T40_425_conv,0.0432625636458396,21/79,0.0,1.0,19.7989,10.3618,10.8216,5.5155,104.2761,100.0,incorrect,T40,0,0.5526807308197021,29.656540000000003,0.141,0.0948,0.0008,0.01,0.1621,0.0973
